SchemeCode,SchemeName,NAV,NAVDate
113566,BNP Paribas Mid Cap Fund-Growth Option,25.402,2016-06-13 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.465,2016-06-14 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.599,2016-06-15 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.369,2016-06-16 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.453,2016-06-17 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.572,2016-06-20 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.521,2016-06-21 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.456,2016-06-22 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.516,2016-06-23 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.196,2016-06-24 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.441,2016-06-27 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.611,2016-06-28 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,25.898,2016-06-29 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.28,2016-06-30 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.496,2016-07-01 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.584,2016-07-04 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.458,2016-07-05 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.378,2016-07-07 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.336,2016-07-08 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.531,2016-07-11 00:00:00
113566,BNP Paribas Mid Cap Fund-Growth Option,26.679,2016-07-12 00:00:00
